term,example
장갑차,"하지만 장갑대대도 M2 하프트랙(HalfTrack)과 지프(Jeep)를 장비한 2, 3중대를 제외하면 1중대만 장갑차를 보유하고 있었다."
장갑차,"특히 미국과 독일은하프트랙(Half-Track)즉 앞에는 차 바퀴, 뒤에는 무한궤도가 달린 장갑차를 양산해 보병에게 뛰어난 기동성을 제공했다."
장갑차,"장갑차가 아니라서 엄청난 방탄능력을 갖출 수는 없지만, 전투에 투입되는 차량으로서 30m 거리에서 소화기의 직사 공격을 막을 정도의 방호력은 있어야 하는데,KLTV부터는 이것이 가능해진 것이다."
장갑차,그래서 당시 등장한Mk나CA1은 최초의 전차이자 장갑차로도 거론된다.
장갑차,"미 육군 기갑 여단전투팀의 주력 장갑차로 걸프전과 이라크 전에서 맹활약한바 있으며, 한반도 방어의 핵심인 주한미군의 핵심 기갑장비이기도 하다."
장갑차,"신형 장갑차는 12명의 기계화 보병이 탑승하고, 승·하차전투가 가능해야 했다."
장갑차,"당시 구 소련군이 원하던 헬기는 적의 대공화기에 방어가 가능한 장갑을 갖추고, 병력의 수송과 지상공격이 가능한 일종의 공중 장갑차였다."
장갑차,"하나는 M26 중전차였었고, 다른 하나는 LVT-3C 상륙돌격장갑차였다."
장갑차,"미국으로부터M-47/48 전차를 도입하였으며, 1956년부터는 국산 신형 장갑차를 개발하게 된다."
장갑차,"적재능력은 20톤으로 완전 무장한 92명의 병력 혹은 공수병력 64명,M-113 장갑차 1대, 험비 3대에 해당하는 중량을 수송할 수 있다."
장갑차,우리말로 정확히 번역 된 것은 없고 흔히 반 궤도 장갑차 정도로 불리지만 오픈 탑 형식의 구조나 얇은 장갑판 때문에 오늘날 기준의 장갑차와는 거리가 멀다.
장갑차,스트라이커 장갑차의 기본이라고 할 수 있는 보병전투차는 7가지 형식의 계열 차량을 가지고 있다.
장갑차,보병전투차와 함께 스트라이커 장갑차의 핵심차량 중하나가 기동포 체계이다.
장갑차,기동포 체계는 스트라이커 장갑차에 제너럴 다이나믹스사가 개발한 오버헤드 건(OverheadGun)을 포탑으로 장착한 장갑차이다.
장갑차,"무선 전술 인터넷인 여단전투정보체계는 지휘부와 스트라이커 장갑차를 네트워크로 연결하며, 차량에는 여단전투정보체계의 단말기가 탑재되어 있다."
장갑차,그런데 바로 이런 빈약한 장갑차와 함께 한국 육군의 기갑역사가 시작되었던 것이다.
장갑차,기갑부대가 전면에 나서는 대규모 교전이 벌어지지는 않았지만 태평양 밀림에서 M8은 애초의 개발 목적처럼 구축장갑차의 역할을 충분히 담당했던 것이다.
장갑차,따라서 미 육군은 이제 막 공급이 개시된 1943년 말부터 M8을 대체할 정찰장갑차의 도입을 신중하게 고려하기도 했다.
장갑차,"스트라이커 장갑차에 탑승한 병력들은 적과 아군의 위치가 실시간으로 표시된 단말기를 통해, 전장의 상황을 한눈에 파악할 수 있다."
장갑차,"또한, 스트라이커 장갑차는 미 육군의미래 보병체계인 랜드워리어의 인터넷 허브 역할도 한다."
장갑차,랜드워리어를 착용한 병사는 스트라이커 장갑차 안에서 작전에 필요한 각종 정보를 다운로드 받거나 업로드 할 수 있다.
장갑차,당시 제1중대가 보유한 27대의 장갑차는 미군이 제2차 대전 당시 전방 수색에 사용하던 정찰차량이어서 기갑부대의 주력 장비라고 하기에는 민망한 수준이었다.
장갑차,하지만 이 장갑차들은 북한의 남침이 개시되자 적을 막기 위해 망설임 없이 전선으로 달려가 맡은 바 임무를 충실히 수행했다.
장갑차,하지만 이들이 가장 많이 사용 된 제2차 대전 당시의 용도로만 따진다면 오늘날의APC(병력수송장갑차)와 비슷하게 사용되었기 때문에 장갑차로 정의한다고 해도 크게 문제는 없을 것 같다.
장갑차,"7mm기관총탄을, 측면 장갑으로는 소총탄을 막을 수 있는 새로운 구축장갑차(驅逐裝甲車)의 개발 사업을 시작했다."
장갑차,결국 야심만만하게 시도한 구축장갑차는 발걸음도 내딛기 전에 좌초될 상황이었다.
장갑차,"이밖에 5㎝ 미만의 강판을 관통할 수 있어, 장갑차량의 공격에도 매우 효과적이다."
장갑차,"4 전투기 1대가, 미사일을 연속 발사하여 카다피 군의 전차와 장갑차 10여대를 파괴하였다."
장갑차,"이러한 흐름에 따라 M2, M3 브래들리(Bradley)가 미군의 주력 장갑차가 되면서 M113의 비중은 많이 줄었다."
장갑차,더불어 소련의BMP처럼 장갑차도 보병이 탑승하여 전투를 벌일 수 있는IFV(보병전투차량)가 장갑차의 대세가 되면서 어느덧 화력과 장갑이 약한 M113은 구시대의 장비가 되었다.
장갑차,"기존의 장갑차와 달리 20㎜급 이상의 기관포와 대전차 미사일을 탑재하고, 탑승실에는 총안이 장착되어 승차한 보병이 차체 밖으로 사격이 가능하다."
장갑차,"차륜식 장갑차는 일반적인 자동차형 바퀴를 사용하는 방식이며, 장륜식 장갑차라고도 부르기도 한다."
장갑차,보병전투차량이란 보병이 승차한 채로 전투를 할 수 있게 만든 장갑차이다.
장갑차,"냉전이 한창이던 지난 1970년대의 서유럽, 당시소련과바르샤바 조약기구는 전차와 장갑차를 대규모로 동원해 서독을 공격한다는 계획을 가지고 있었다."
장갑차,기록에 따르면 강릉의 8사단에 배속된 M8 장갑차에서 송신한 육성이 남산통신소에서 수신되었다고 한다.
장갑차,"독도함은 헬기 7대를 비롯, 전차 6대, 상륙돌격장갑차 7대, 트럭 10대, 야포 3문, 공기부양 고속상륙정(LSF) 2척, 상륙병력 700명을 태울 수 있다."
장갑차,"특히 소총은 너무 길어서 장갑차 등에서 활용할 수 없었기에 기관단총이 지급되었지만, 독일군은 사정거리의 한계를 절실히 느꼈다."
장갑차,부메란은 미국의 스트라이커 장갑차처럼 신속전개병력으로 활용되어 러시아 기계화부대의 기동성 향상에 커다란 기여를 할 것으로 기대된다.
장갑차,"30 보병전투차량으로 알려진 이 신형 장갑차는, 전차와 함께 작전하는기계화 보병이 승차전투를 할 수 있게 설계되었다."
장갑차,이 부대의 가장 큰 특징은 가볍고 단단한스트라이커 장갑차를 들 수 있다.
장갑차,스트라이커 장갑차는 2003년 6월 해외에서는 처음으로 한국에서 훈련을 했다.
장갑차,"스트라이커 장갑차는 기존의LAVⅢ 차륜식 장갑차를 모체로, 미 육군의 요구사항에 맞게 개량되었다."
장갑차,모든 체계가 국내에서 독자 개발된 구룡은 지난 1982년 영국의 제인출판사에서 발행하는 장갑차량 및 포병무기 1981-1982 연감에 소개되기도 했다.
장갑차,"이에 항공기로 부대를 신속 전개하는 전략을 연구하였는데, 장갑차의 무게가 가벼울수록 좋은 것은 당연하였다."
장갑차,전차와 보조를 맞추어야 하지만 장갑차는 위력 수색이나 전초 개척을 대비하여 당연히 전차보다 기동성이 좋아야 했다.
장갑차,"M113은 알루미늄 합금으로 차체를 제작한 최초의 장갑차량으로 전면 왼쪽에 조종석, 우측에 기관실을 배치하였다."
장갑차,엄밀히 말해 장갑차를 이용한 도하는 교전 지역에서 함부로 벌일 수 없는 행위지만 안전지대라면 공병의 도움을 적게 받는 장점이 있다.
장갑차,이를 바탕으로 본격적으로 기계화사단과 기갑여단을 운용할 수 있었지만 1980년대 초반부터 국산 K200 장갑차의 양산과 함께 퇴역하였다.
장갑차,스트라이커 장갑차는 미 육군과 해병대에서 운용하는 M1A1 전차나 미 육군의 브래들리 장갑차보다 가벼워C-130 수송기에 싣고 수송이 가능하다.
장갑차,오히려 헬기나 장갑차에서 운용되는 특수무기에 가까웠다.
장갑차,정찰장갑차는 적 주력부대와의 전면 교전에 목적이 있는 것이 아니므로 M3 정도의 화력과 소화기의 공격을 막을 수 있는 방어력 정도면 충분하다고 본 것이다.
장갑차,"5Km떨어진 이라크 군 전차와 장갑차를 정확히 공격했고, 단 한대의 손실 없이 이라크 군 전차와 장갑차 300여 대를 파괴했다."
장갑차,제1차 걸프전에서 미군의 브래들리 장갑차는 에이브람스 전차보다도 더 많은 적 장갑차량을 파괴했던 것이다.
장갑차,"25 전쟁 발발 당시만 해도 전차는 없었지만,M8 그레이하운드장갑차와 M2/M3 반궤도 장갑차를 보유하고 있었다."
장갑차,특히 37mm 기관포가 탑재된 M8 장갑차는 도저히 적수가 될 수 없는 북한의 막강한 T34 전차에 맞서 지연전을 벌이는 등 맹활약을 했다.
장갑차,이밖에도 우리 군은 도심 및 기지방어작전을 위하여 KM900 장갑차를 운용해왔다.
장갑차,하지만 작은 병력수송장갑차에 자위용 20mm기관포탑을 부착한 형태여서 오늘날 기준으로 보자면 보병전투차라고 하기에는 성능이 부족한 편이었다.
장갑차,하지만 소련의BMP-1은 병력수송장갑차의 임무 외에도 보병들이 승차하여 사격을 할 수도 있고 73mm저압포와AT-3미사일로 보병화력지원이나 대전차전도 벌일 수 있었다.
장갑차,전차와 더불어 기갑장비를 대표하는 장갑차는 보병을 전투지역까지 안전하고 빠르게 이동시킬 목적으로 탄생하였다.
장갑차,기존 장갑차의 개념이 완전히 바뀌었기 때문이었다.
장갑차,1960년 중반에 등장한BMP-1과 최근에 제작된 최신형BMP-3은 단지 모양만 비슷할 뿐 전혀 다른 장갑차라고 할 수 있을 정도로 성능 차이가 크지만 기본적인 구조나 운용 목적은 같다고 할 수 있다.
장갑차,그러나 다른 아파치 공격헬기 부대의 경우 2003년 이라크 전 기간 동안 이라크 군의 전차 80여대와 장갑차 140여대 그리고 250여문의 각종 화포를 파괴하는 성과를 거두기도 했다.
장갑차,"이후 벌어진 100시간 지상전에는 270여대의 아파치 공격헬기가 전장에 투입되어, 270여대의 이라크 군 전차를 파괴했으며 이밖에 장갑차와 각종 군용차량도 아파치 공격헬기의 먹잇감이 되었다."
장갑차,"그래서 영국군은 전투기나 전차, 장갑차의 표준 화기로 사용하기도 하였다."
장갑차,탄생 당시부터 전차도 장갑차도 아닌 어중간한 위치에서 존재하다가 순식간 자취를 감춘 탱켓은 비록 실패한 무기라고 단정할 수 있겠지만 당시의 기갑 차량 개발 사상을 엿볼 수 있는 흥미로운 아이템이 아닌가 생각된다.
장갑차,오늘날 독일군의 비젤(Wiesel) 공정장갑차를 보면 탱켓의 모습을 조금이나마 엿볼 수 있지만 탱켓의 카테고리에 넣을 수 있는 소형 전차는 제2차 대전 초반기를 끝으로 더 이상 존재하지 않는다.
장갑차,"일본도 92식, 94식, 97식 같은 다양한 경장갑차량을 만들었는데, 일부러 탱켓을 만든 것이 아니라 기술력이 부족하여 전차를 그 정도 수준으로밖에 만들지 못하였다고 보는 것이 오히려 타당하다."
장갑차,그러나 율곡사업에 의해 대우중공업(현 두산 DST)에서 개발한 국산장갑차K200이 등장하면서 M113은 퇴역을 맞았다.
장갑차,"카든-로이드는 소련에서T-27이라는 제식명으로 면허 제작되었는데, 마치 오늘날BMD공정(空挺)장갑차처럼TB-3 폭격기를 이용하여T-27을 전개하는 실험을 하기도 하였다."
장갑차,"오늘날 기준으로 장갑차 수준에 불과한 1호, 2호 전차가 제2차 대전 초기에 독일군의 주력 전차로 활약하였던 점을 고려한다면 이탈리아군의 판단이 무리한 것도 아니었다."
장갑차,지금 같으면 당연히 전차나 장갑차를 이용하여 공격에 나서겠지만 당시에는 보병이 뛰어서 상대편 진지까지 달려가는 수밖에 없었다.
장갑차,K200 장갑차 등에 탑승하는 기계화 보병용 소총으로도 손색이 없다.
장갑차,"한편, 차륜형장갑차는 해외에서 개발된 유사 무기체계보다 성능 및 가격 측면에서 우수해, 수출경쟁력도 확보가 가능할 것으로 전망되고 있다."
장갑차,"우리 군은 차륜형장갑차를 기본차체로 활용하여 30㎜ 차륜형 대공포, 차륜형 지휘소용차량 등 다양한 무기체계를 확대 개발할 예정이다."
장갑차,"2015년쯤 개발이 완료될 예정이며, K21 장갑차에도 탑재될 예정이다."
장갑차,이제 보병전투차는 대다수의 적 장갑차량이나 심지어는 전차와도 교전하면서 전차의 역할까지 수행하기도 한다.
장갑차,이런 “BMP충격” 이후 전 세계의 장갑차들은 병력수송 장갑차의 개념에서 보병전투장갑차로 진화하게 되었다.
장갑차,"그러나, 본격적인 보병전투장갑차를 최초로 등장시킨 것은 소련이었다."
장갑차,"그래서 탑승전투라는 전술개념에 따라 보병전투장갑차(Infantry Fighting Vehicle; IFV, 보병전투차)가 등장했다."
장갑차,궤도식 장갑차는 전차와 마찬가지로 무한궤도(캐터필러)를 사용한다.
장갑차,"그러나 최근에는 차륜식 장갑차의 현가장치(서스펜션:Suspension)가 발전되면서, 궤도식 장갑차와 기동성에서 별 차이가 없어졌다."
장갑차,"유럽 각국과 구소련 육군에서는 차륜식 장갑차와 궤도식 장갑차 모두 사용하였지만, 미 육군은 예외였다."
장갑차,특수 목적의 장갑차를 제외하고는 대부분이 궤도식 장갑차였다.
장갑차,20세기 이후 전선의 주역이 되어버린 전차와 장갑차 같은 기갑장비가 대표적 사례라 할 수 있다.
장갑차,지금 기준으로 따진다면 장갑(裝甲)이라 하여도 전차는 고사하고 장갑차 수준에도 미치지 못하는 어설픈 수준이었지만 당시에는 그것만으로도 충분했다.
장갑차,아르마타 차체는 애초에 전차 뿐만 아니라 자주포나 장갑차 자체로 공용으로 사용되도록 설계되었다.
장갑차,하지만 이는 도심에 무턱대고 전차나 장갑차를 밀어 넣은 러시아군의 잘못된 전술 때문에 피해가 컸던 것으로 알려진다.
장갑차,이에 따라 보병근접지원과 경장갑차량 격파가 가능한 100mm구경의 저압포와 고속 사격이 가능한 30mm기관포를 주무장으로 하여 모든 화력을 통합 관리할 수 있는 2K23 무장시스템이 장착되어 전투효율을 극대화하였다.
장갑차,3여년 간의 경쟁을 통해 미 육군은 2000년 11월 제너럴 다이나믹스와 제너럴 모터스 컨소시엄의LAVⅢ 차륜식 장갑차를 선정했다.
장갑차,"2002년부터 양산에 들어간 장갑차는, 2002년 12월 미 육군으로부터 스트라이커(Stryker)라는 제식 명칭을 부여받았다."
장갑차,25 전쟁 이후 육군은 궤도형 장갑차 위주로 장갑차를 운용했다.
장갑차,일반적인 포탑과 달리 오버헤드 건은 낮은 노출 면적으로 인해 매복 공격 시 유리하다는 장점과 함께 장갑차의 중량도 감소시켜 준다.
장갑차,MLRS는 당시 이라크군의 SA-2/3 지대공 미사일 발사기지 30곳 이상을 초토화 시켰으며 약 200대의 장갑차량을 파괴시켰다.
장갑차,"1차 세계대전 때 영국군의 마크I 전차가 처음 등장했을 때, 이 전장의 강철괴물은 무려 8명의 승무원을 탑승시키며 전투할 수 있는 장갑차이자 전차였다."
장갑차,어떤 의미에서 세계 최초의 전차는 세계 최초의 장갑차이기도 했다.
장갑차,물론 1차대전 종전시에 등장한 마크IX(Mark IX)이 세계 최초의 장갑차이지만 말이다.
장갑차,세월이 흘러 2차 세계대전 때의 장갑차는 전차와 함께 전쟁의 판도를 바꾸어 놓았다.
장갑차,"빠른 속도로 유럽을 유린한 독일군의 전격전을 가능하게 한 것은, 전차뿐만 아니라 장갑차의 힘도 컸다."
장갑차,"빠른 속력과 적절한 방호능력으로 보병을 운송할 수 있는 장갑차가 있었기에, 전차도 제 위력을 발휘할 수 있었던 것이다."
장갑차,우리 육군에서도 운용한 바 있는 M113은 전 세계적으로 8만대 이상 생산되면서 명실 공히 자유세계의병력수송장갑차(Armoured Personnel Carrier; APC)로 위치를 굳혔다.
장갑차,"특히 엄청난 숫자를 자랑하는 소련의 기갑전력에 대항하여, M113은 TOW 대전차 미사일 등의 무장을 장착하면서 전투장갑차로 활용되기도 했다."
장갑차,장갑차의 기본적인 역할은 병사를 적의 포화로부터 안전하게 전장으로 실어나르는 것이다.
장갑차,"그래서 초기의 장갑차는 보병수송용이었고, 보병은 하차한 상태에서만 전투가 가능했다."
장갑차,심지어는 미군 특수부대는 이라크 전에서 재블린 대전차미사일로 적 전차와 장갑차를 격파하면서 1개 사단의 전진을 저지한 일도 있다.
장갑차,특히 1949년 8월15일 열린 국군 시가행진에서 시민들로부터 가장 큰 박수를 받은 장비가 M8 그레이하운드 장갑차였다.
장갑차,특히 도로에서 궤도형 장갑차보다 빠른 속력을 자랑하며 주행 시 소음도 적다.
장갑차,"특히 포탑에 37㎜ 대전차 포를 장착한 M8 그레이하운드 장갑차는, 당시 전차 1대 없던 우리 군에게는 매우 귀중한 자산이었다."
장갑차,이렇게 되면서 장갑차는 점점 무거워졌다.
장갑차,"건군 초기 육군이 별다른 중장비를 보유하지 못했던 만큼, 전차의 모습을 한  M8 장갑차는 주목의 대상이 되었다."
장갑차,그러나 1967년 소련의BMP-1 장갑차가 공개되면서 이에 대응할 보병전투차량이 급하게 필요해졌다.
장갑차,M113 장갑차를 개조한XM734는 병사들이 외부로 사격이 가능하도록 총안을 장착하고 있었다.
장갑차,XM734로 알려진 장갑차는 비록 시제차량이었지만 미 육군 최초의 보병전투차량이었다.
장갑차,1966년 당시 소련은 보병전투차량의 개념이 도입된BMP-1 장갑차를 배치하기 시작한다.
장갑차,"여기에 더해 보병에게 강력한 화력을 제공할 수 있고, 적의 병력수송장갑차를 격파할 수 있는기관포나전차포를 탑재한 보병전투차량이 등장한다."
장갑차,"결국 병력수송장갑차가 지닌 단점을 보완하기 위해, 장갑차에 병사들이 외부를 볼 수 있게 잠망경을 장착하거나 방탄유리로 된 창을 새롭게 장착하게 된다."
장갑차,"전장의 택시로 불렸던 병력수송장갑차는 보병이 장갑차에 내릴 때까지, 외부와 차단된 좁은 장갑차 내부에서 소음과 진동 그리고 적의 공격에 당하지 않을까 하는 공포에 떨어야 했다."
장갑차,"K200은 보병전투장갑차라는 전 세계적인 추세에 따라 개발된 “한국군에 의한, 한국군을 위한, 독자무기체계”였다."
장갑차,"그러나 K200은 ‘한국형 보병전투차(Korea Infantry Fighting Vehicle)’라고 불리긴 해도, 포탑 등 무장체계가 약한 편이어서 오히려 병력수송 장갑차(APC)에 가까웠다."
장갑차,이런 혁신은 장갑차 분야에서도 등장했다.
장갑차,바로K21 차기보병전투장갑차(Next Infantry Fighting Vehicle)이다.
장갑차,K21이 눈에 띄는 것은 웬만한 동급 장갑차들도 주눅이 들 만한 화력이다.
장갑차,이로써 적 장갑차와 전차는 물론이고 근접신관을 갖춘 복합기능탄을 사용하면 적의 헬기까지 파괴할 수 있는 화력을 보유한 셈이다.
장갑차,한편 해외파병이 잦아지면서 우리 군에서는 차륜형장갑차에 대한 소요도 증가하고 있다.
장갑차,K-55 자주포는 자주포 외에 계열차량으로K-77사격지휘 장갑차가 있다.
장갑차,"이러한 개념에 따라 LVT-7A1은 적의 장갑차를 상대할 수 있도록 40mm 고속 유탄 발사기를 장착했고, 차체 전면에 선수익을 부착해 해상 운행을 용이하게 했다."
장갑차,"해병대는 상륙작전 임무에 맞게, 타 군에는 없는 특수한 장갑차를 운용한다."
장갑차,"그런데MkI은 바라보는 시각에 따라 최초의 장갑차 또는 최초의 자주포로도 언급될 만큼, 현존하는 다양한 무기들의 시조로 대접받고 있다."
장갑차,"그러나C-141 수송기는 인원 수송에는 적합했지만, 중장비 즉 전차나 장갑차를 수송하기에는 부족함이 많아 미 육군에서는 불만이 많았다."
장갑차,하지만 미 육군의 요구사항이 더해지면서 신형 장갑차는 괴물로 변해가고 있었다.
장갑차,오늘날과 같이 보병이 탑승하는 장갑차가 등장한 것은 제2차 세계대전 때였다.
장갑차,"샤롱, 지라르도 에 보크트(Charron,GirardotetVoigt) 1902로 알려진 장갑차는 일반 자동차의 뒷부분에 장갑을 두르고호치키스기관총을 장착했다."
장갑차,4kg/ 발사속도 분당 600발 / 유효사거리 500m차체에 강철판을 덧씌운 전투차량인 장갑차는 차륜형과 궤도형 두 종류로 나뉜다.
장갑차,우리 육군은 그 동안 궤도형 장갑차를 주로 운용해왔다.
장갑차,"모터 워 카(MotorWarCar)로 불렸던 이 장갑차는, 자동차 차체에 장갑판을 두른 형태로 무장으로는맥심기관총을 장착했다."
장갑차,같은 시기 프랑스에서도 비슷한 장갑차가 등장한다.
장사정포,"북한이 현재 보유한 장사정포보다 사거리가 길고 성능이 우수한 포병 무기인 천무는, 지난 2014년부터 생산에 들어갔으며 육군 전방 포병부대에 배치가 한창 진행 중에 있다."
장사정포,"이 가운데 전방지역으로 배치돼 서울과 수도권을 표적으로 삼고 있는 장사정포 전력은 170mm 자주포 140~150여문, 240mm 방사포 200여문 등 총 350여문 정도다."
장사정포,"북한군이 실전 배치한 장사정포는 총 4,800여 문이다."
장사정포,"고도 9~12km상공에서E-8 조인트 스타즈는 북한군의 해안포 및 장사정포 진지, 전차부대 상황 등 지상병력과 장비의 움직임을 정밀 탐지할 수 있었다."
장사정포,"특히 북한군이 보유한 장사정포는 서울을 비롯한 수도권 대부분의 지역을 사거리에 두고 있으며, 명령만 떨어지면 언제든지 공격할 태세를 갖추고 있다."
장사정포,"정립된 개념 하에 육,해,공,해병대가 통합된 능력으로 킬 체인을 구축하기를 기대해본다현재 북한은 수도권을 직접 위협하는 사거리가 40킬로미터가 넘는 장사정포를 포함한 13,000여 문으로 추정되는 다양한 포를 보유하고 있다."
장사정포,"차기 다연장로켓포는 북한군 장사정포를 정밀 타격할 수 있도록, 고도의 항법장비와 사격통제장치를 장착하였다."
장사정포,특히 장사정포인 170mm 자주포와 240mm 방사포는 갱도진지에서 주로 운용된다.
장사정포,이들 장사정포는 시간당 1만여 발의 포격을 가할 수 있는 것으로 평가되고 있다.
장사정포,만약 북한군이 장사정포에 화학탄을 발사할 경우 그 피해는 상상이 불가능할 정도이다.
장사정포,"이러한 북한군의 장사정포 위협에 대비해 우리군은 대화력전 능력을 강화하고 있으며, 각종 정찰 수단을 동원해 24시간 북한군의 장사정포를 감시하고 있다."
장사정포,"북한의 240mm 방사포, 170mm 자주포 등을 사거리가 길다고 하여 ‘장사정포’라고 하는데, 이들 장사정포를 무력화하기 위한 대화력전 전력 가운데 가장 유효한 것이 주한미군이 일부 보유하던 M270 MLRS였다."
장사정포,지상공격용으로는 적의 장사정포 진지를 타격할 수 있는JDAMGPS유도폭탄과 기갑부대의 전차 및 장갑차를 저지할 수 있는SFW정밀 확산탄 등이 주력 공대지 무장으로 탑재된다.
장사정포,"천무는 구룡보다 사거리를 2배 이상으로 늘려 북한의 장사정포 사정권 밖에서 아군의 피해 없이, 공격 원점 및종심타격이 가능한 장점을 갖고 있다."
장사정포,"구룡의 대체와 북한의장사정포위협에 대비하기 위해, 지난 2009년부터 차기 다연장 로켓포의 개발이 본격화 되었다."
장사정포,"지난 1960년대부터 이후부터 자주포와 견인포 그리고 다연장 로켓포를 독자적으로 생산하기 시작했으며, 1970년대 말에는 사거리가 40km 이상인 장사정포 개발에 집중한다."
장사정포,"AN/TPQ-36 레이더는 최대 탐지거리가 24km로 박격포를 비롯한 사거리가 짧은 화포의 추적에 사용되며, 반면AN/TPQ-37 레이더는 최대 탐지거리가 50km로 장사정포와 다연장 로켓포의 추적에 사용된다."
장사정포,"1994년 3월 19일 북한의 서울 불바다 발언 이후 북한의 장사정포 위협이 대두되면서,AN/TPQ-36 레이더 10여대와AN/TPQ-37 레이더 5대를 들여오게 된다."
저격수,"저격수가 정식으로 부대에 편제되기 시작한 것은 영국의 로뱃 정찰대로, 이들은길리 슈트(ghilliesuit)라는 저격수 위장복을 처음으로 입기 시작했다."
저격수,그러나 제1차 세계대전에서 독일군은 특등사수들에게 망원조준경이 달린 소총을 지급하면서 가장 적극적으로 저격수를 활용했다.
저격수,이들 저격수는 참호 위로 고개를 드는 적군을 남김없이 사살해버리면서 악명을 떨쳤다.
저격수,"특히 독일 저격수들은 원거리에서 또는 적군이 진입한 한가운데서 정확한 사격을 가하면서, 안전한 곳따위는 없다는 공포심을 적군에게 안겨주는 심리전의 중핵이기도 했다."
저격수,한 명의 저격수가 적군 1개 소대나 중대의 발을 묶는 경우도 빈번했다.
저격수,베트남전에서는 저격수의 중요성은 더욱 높아졌다.
저격수,저격수라고 하면 얼마나 많은 사살기록을 가지고 있느냐가 보통 관심사이다.
저격수,세계 최고의 사살기록을 가진 저격수는 미·소·독의 3국이 아니라 핀란드의 저격수이다.
저격수,저격수에게 있어 또 하나 중요한 것은 위장이다.
저격수,제2차 세계대전에 이르자 저격수의 역할은 더욱 커졌다.
저격수,핀란드 방위군의 저격수인시모 하이하(SimoHäyhä1925-2002)는 소련과 핀란드의 분쟁인 겨울전쟁에서 무려 542명의 사살기록을 세웠다.
저격수,"62mm탄에 대해 가지고 있는 당국의 굳은 믿음과 이를 사용하는 소총이라는 이유 덕분에 M14는 완전히 도태되지 않고 저격수용으로 개량된 M21, M25 등으로 일부 명맥을 유지하고 있다."
저격수,그래서 역사 속에 이름을 남긴 저격수들은 상당수가 어린 시절부터 총을 잡고 사냥으로 끼니를 해결해온 ‘생계형 총잡이’들이었다.
저격수,"309명을 저격한 류드밀라 파블리첸코처럼 일부 여성 저격수는 연사가 편리한SVT-40 같은 반자동소총을 사용하기도 했지만, 조준경을 장착한 모신나강은 소련군은 물론 당시 교전 상대국에서도 저격용으로 널리 애용했다."
저격수,"2차대전 당시에 소련군은 전쟁사에 길이 남을 수많은 저격수를 배출했는데, 이들 대부분이 애용한 총이 바로 모신나강 소총이었다."
저격수,"독일군에 이어 미군도, 태평양 전선에서 일본군의 야간 옥쇄돌격을 저지하기 위해 M1적외선 저격수 조준경이란 이름의 야시장비를 개발했고 오키나와 전투에서 일부 사용되어 큰 효과를 보게 된다."
저격수,제2차 대전 당시에 저격수를 대량 투입하여 톡톡히 재미를 보았던 소련은 제식 소총이 바뀌었다고 이런 임무를 포기할 수 없었다.
저격수,"전시나 특수 작전에서 단독으로 활약하는 저격수는 물론 일반 보병부대에 속해서 전투를 벌이는 지정사수(DesignatedMarksman,DM)까지 염두에 둔다면 반자동 형태가 타당할 것으로 판단했다."
저격수,"독일군 저격수들에 대응하기 위해 스코프를 장착하여 저격용으로도 사용하였는데, 생각보다 효과가 뛰어나다는 사실이 밝혀지면서 이후 M1903은 저격용 소총으로 장수하게 되었다."
저격수,이처럼 소련군이 분산되어 눈 속에서 발이 묶인 체 오도 가도 못하고 고립 되었을 때 원거리에 매복한 핀란드 저격수들이 소련군을 하나하나 쓰러뜨렸다.
저격수,사실 이 때문에 현재 러시아군의 특수부대나 전문 저격수들은 별도로SV-98같은 최신 저격총을 사용한다.
저격수,전설의 저격수 크리스 카일의 일대기는 ‘아메리칸 스나이퍼’라는 이름으로 클린트 이스트우드 감독이 제작하여 2015년 개봉한다.
저격수,대규모 기동전에서는 이런 효과를 볼 수 없었지만 전선이 교착되거나 엄폐물이 많은 시가전 등에서 저격수의 역할은 컸다.
저격수,"흔들림이나 유격이 적을수록 총기의 정확성은 올라가기에, 단순한 구조로 총열을 최대한 자유롭게 할 수 있는 볼트액션 방식이 비교적 정확하고 저격수들 사이에서 사랑받고 있다."
저격수,"그런데 이런 특등사수들 가운데 더욱 고도로 훈련된 사격의 달인들이 있으니, 바로저격수이다."
저격수,"저격수를 영어권에서는 스나이퍼(Sniper)라고 부르는데, 이는 매우 동작이 빠른 도요새(snipe)를 사냥할 수 있을 정도로 총을 잘 쏘는 사람을 부르던 말이다."
저격수,그래서 우수한 저격수가 되기 위해서는 사격을 잘하는 것만이 전부가 아니다.
저격수,3팀 소속의 저격수 크리스 카일 중사는 공식저격기록으로 160여 명을 기록하면서 미국 역사상 가장 치명적인 저격수로 자리 잡았다.
저격총,언론보도나 일상에서 우리는 정확한 총이라면 모두 ‘저격총’이라고 부르는 경향이 있다.
저격총,그래서 먼 거리를 사격하는 저격총에는 망원조준경이 달린다.
저격총,"예를 들어 2차대전 당시의 저격총들은 2배율이나 3배율의 고정배율 망원조준경을 부착했지만, 요즘은 보통 3~10배율의 가변배율 망원조준경이 많이 사용된다."
저격총,기존의 소총을 그대로 가져다가 저격총으로 개수한 반자동 저격소총도 있다.
저격총,"저격총에는 값비싼 Match Grade, 즉 사격 경기용 탄환을 사용한다."
저격총,하지만 그렇다고 모든 저격총이 볼트액션은 아니다.
