term,example
전자전기,"스카이워리어는 냉전이 본격화되면서 전자정보(ELINT) 수집 임무를 집중적으로 수행했으며, 그중 전자전 형상인 EA-3는 항모에서 운용되면서 EP-3 전자전기를 보충하는 역할을 맡았다."
전자전기,"미 해군은 2006년을 기준으로 F-14를 전량 퇴역시켰으며, 현재 미 해군에서 운용 중인 전투기 기종은 호넷과 슈퍼 호넷, 파생형인 E/A-18G 그라울러(Growler) 전자전기뿐이다."
전자전기,"EA-6 프라울러(Prowler) 전자전기를 대체하기 위해 설계되었으며, 노스럽-그루먼 사가 체계 통합 및 전자장비 통합을 맡았다."
전자전기,ETF 사업의 중점은 지원기나 전자전기의 도움 없이 적지 종심 차단 임무를 수행할 수 있는 항공기 도입에 두었다.
전자전기,"걸프전 발발 후인 1991년에는 미 공군 소속 EF-111 레이븐(Raven) 전자전기 한 대가 이라크 영공에서 이라크 공군 미라주 F1EQ와 조우하는 사건이 발생했는데, 이때 EF-111은 미라주를 격추하고 귀환했다고 보고하여 F-111의 유일한 공중전 격추 사례로 기록됐다."
전자전기,추후 42대는 EF-111A 레이븐(Raven) 전자전기(電子戰機)로 개조되었다.
전자전기,이 기록은 비무장 상태의 전자전기가 적기를 '사실상' 격추한 유일무이한 사례로 꼽힌다.
전차상륙함,미 해군의 2차 대전형 전차상륙함은 중장비를 운반하고 상륙지원을 하는데 부족하지는 않다.
전차상륙함,전차상륙함(LST)을 비롯한 상륙함정은 속도가 느려서 함대 구축함으로 호위하기에 적합하지 않았다.
전차상륙함,원래 이탈리아 해군은 구형 전차상륙함을 대체하는 2척의 신형 상륙함이 필요하였다.
전차상륙함,"이탈리아 해군은 데 소토 카운티(De Soto County)급 전차상륙함 2척(L 9890, L 9891)을 도입하여 그라도(Grado)급이라는 이름을 붙여 사용하였다."
전차상륙함,그 결과 도크형 상륙함을 개발하면서도 구형 전차상륙함처럼 함수에 중장비 적재용 램프를 설치하였다.
전차상륙함,2차 대전형 전차상륙함을 오랫동안 사용하던 이탈리아 해군은 산 조르조급 도크형 상륙함을 개발할 당시에도 아직 과거의 습관이 남아있었다.
전차상륙함,그러나 2차 대전에서 사용한 전차상륙함은 항해 거리가 짧고 날씨가 좋지 않을 경우 항해가 힘들다는 단점이 있었다.
전차상륙함,1980년대에 들어서 노후한 전차상륙함의 교체가 시급해지자 이탈리아 해군은 대체 함 건조를 계획하였다.
전차상륙함,"미 해군은 2차 대전이 끝나면서 여유분으로 보관하고 있던 전차상륙함(LST, Landing Ship, Tank)을 이탈리아 해군에 양도하였다."
전차상륙함,"미 해군은 전차와 같은 중장비를 직접 해안에 내려놓을 수 있는 전차상륙함(LST, Landing Ship, Tank)을 실전에 투입하였다."
전차상륙함,웬만한 중소국가의 해군도 1~2척 정도는 보유하는 전차상륙함을 네덜란드 해군이 확보하지 않은 것은 NATO군의 연합작전에 의존하였기 때문이다.
전차상륙함,2차 대전 직후 네덜란드 해군은 미 해군으로부터 전차상륙함(LST)을 인수하였으나 단기간만 운영하고 영국 해군으로 이관하였다.
전차상륙함,"도크형 상륙함이 등장하기 이전에는 병력수송함(LPA), 화물수송함(LKA), 전차상륙함(LST)을 각각 따로 투입하였다."
전차상륙함,일단 이탈리아 해군은 전차상륙함을 사용하여 제한된 규모의 상륙작전이 가능할 수 있게 되었다.
전투식량,"최근에는 즉석밥의 등장과 민간기업들의 노력으로 메뉴의 다양화가 이루어져 ‘맛이 없다’는 통념이 있던 전투식량의 맛이 크게 개선되었으며, 심지어는 최근 해외에서도 이들 전투식량이 호평을 받는 등 긍정적인 평가를 받고 있다."
전투식량,"그래도 지속적인 전투식량의 개발 덕에 이제는 일반적인 환경 뿐 아니라 혹한지에서도 식사가 가능하고, 채식이나 종교식 등 편의에 맞는 메뉴까지 개발이 되어 있어 해외파병이나 국제평화유지군 활동에도 큰 도움이 되고 있다."
전투식량,"사실 앞서 살펴보았듯, 전투식량은 전쟁 기간 내내 취식 하는 음식이 아니라 보급선이나 급양시설이 설치되기 전까지 임시 방편으로 삼는 식사다."
전투식량,"최근 전투식량 시장이 확장되는 추세인데, 이는 포장이 간편하고, 무게가 가벼우며, 열량이 충분해 든든하고, 무엇보다 맛이 다양해지면서 선택의 폭이 넓어졌기 때문이다."
전투식량,2005년부터는 발열 팩이 포함된 전투식량을 지급하면서 물만 있으면 따뜻한 식사가 가능하게 되었다.
전투식량,"오늘날 전투식량의 대명사인 MRE(Meal Ready to Eat, 상표명)는 1970년대에 개발되면서 금속제 용기를 없애 가벼워졌고, ‘발열 팩(FRH: Flameless Ration Heater)’이 포함되어 야전에서도 뜨거운 식사가 가능해지게 되었다."
전투식량,국군은 625전쟁 시기에는 주로 주먹밥을 전투식량으로 제공하거나 미군 전투식량을 공여 받아 활용하는 경우가 많았다.
전투식량,"이에 따라 2007년부터 신형 전투식량이 개발되어 1인 단위의 즉각 취식, 자체 발열형으로 포장했다."
전투식량,하지만 2006년 2차 레바논 전쟁 이후 기존 전투식량에 문제가 제기됐다.
전투식량,"이제는 조리기술과 포장기술이 발달하고, 전투력 유지에 있어서 “식사”의 중요성을 어느 나라나 깨닫고 있기 때문에 세계 각국이 각자 환경에 맞는 전투식량을 제작해 지급하는 추세다."
전투식량,하지만 전투식량이 또 한 번 획기적인 발전을 이룬 것은 1950년대 말부터 시작된 우주개발 경쟁 덕이었다.
전투식량,"현대적인 전투식량이 처음으로 개발된 것은 나폴레옹 시대로, 아이러니하게도 전투식량을 고안한 계기가 바로 앞서 언급한 러시아 원정 때문이었다."
전투식량,"본격적인 ‘한국형’ 전투식량이 처음 등장한 것은 베트남 전쟁 때로, 이 때에도 파병 초창기에는 미군이 지급하는 씨-레이션에 의존했으나 느끼한 서양식단에 적응하지 못하는 병사가 많고 대부분 쌀과 김치 위주의 식단을 원했기 때문에 긴급하게 “한국형 전투식량”인 케이-레이션(K-Ration)을 개발해 1967년 2월부터 지급했다."
전투식량,그나마 이 시기에 미군이 고기를 배불리 먹을 수 있던 것은 전투식량보다는 스팸(Spam)의 덕이 크다.
전투식량,전투식량이 본격적으로 체계화된 것은 2차 세계대전 때다.
전투식량,계속되면서 전선의 병사들에게 원활한 식사 공급을 하는 것이 어려워지자 사전에 오래 두고 먹을 수 있는 식사와 식수를 진지 내에 보급하기 시작한 것이 전투식량의 본격적인 시초다.
전투식량,1차 세계대전 중 전투식량이 본격적으로 발달하게 된 계기는 참호전 때문이다.
전투식량,"앨저 장관은 전쟁 기간 중의 부족한 리더십 문제와 ‘술 먹인 고기’ 스캔들의 책임을 지고 사임을 압박 받아 1899년 8월 1일자로 장관직을 내려놓았으며, 이 사건은 미군의 군수보급체계를 대대적으로 개혁할 뿐 아니라, 미군이 본격적으로 전투식량 개발에 돌입하는 계기가 되었다."
전투식량,"이스라엘 군 전투식량의 특징은 대부분 건조음식이나 통조림 음식이며, 전장이 대부분 온대나 열대지방이기 때문에 발열 팩은 따로 들어있지 않다는 점이다."
전투식량,이스라엘 방위군은 2006년까지 5인 1식 기준이나 4인 1식 포장이 3일치 단위로 구성된 ‘마놋 크라브(Manot Krav)’라는 전투식량을 지급해왔다.
전투식량,"전투식량은 우선적으로 가벼운 중량과 하루 필수 열량, 그리고 적절한 비타민을 공급하는 것이 우선적인 목적이지만, ‘맛’ 또한 사기와 직결되는 부분인 데다 장기 취식을 해야 하는 상황이라면 물리지 않아야 하는 문제도 전투식량의 중요한 요소다."
전투식량,그리고 그런 경우를 대비해 간편하게 휴대하여 취식 할 수 있도록 등장한 것이 바로 전투식량이다.
전투식량,"전투식량은 보급선이 제대로 깔리지 않은 상황을 염두에 두고 만든 간이식으로, 주로 휴대성과 열량에 중점을 두고 만들어진다."
전투식량,"오늘날 대부분의 사람들이 생각하는 것과 달리 ‘전투식량’이 처음 등장한 것은 생각만큼 오래되지 않았는데, 이는 식품 공학 뿐 아니라 장기포장과 가공기술이 발달하면서야 본격적으로 개발되었기 때문이다."
전투식량,이는 통상 전투식량이라는 것이 개전 순간부터 종전 시까지 취식 하는 용도가 아니라는 것에 착안한 것이다.
전투식량,"일반적으로 적의 공격을 막는 단계에서는 아군 보급선이 살아있어 제대로 된 식사가 보급되며, 전투식량이 필요한 것은 오직 역습을 시작해 적의 영토 내로 들어간 후 아군 급양선이 깔릴 때까지 뿐이기 때문이다."
전투식량,"본격적인 전투식량의 연구는 19세기 말이 되어서야 시작됐으며, 그 계기는 미국과 스페인 간에 터진 미-서 전쟁이었다."
전투식량,"이 교훈을 바탕으로 이스라엘 국방부는 전투식량 공급업체를 다양화하기 위해 경쟁 입찰을 강화하고 있으며, 이 과정에서 다양한 아이디어가 등장하고 있다."
전투식량,"사실 이스라엘의 경우 나라가 작다 보니 어지간한 전초기지가 다 인근 도시의 피자 가게로부터 30분 이내에 배달이 가능한 범위이고, 공세 상황이 되더라도 적지 종심까지 짧은 경우가 대부분이라 실제 전투식량이 필요한 경우가 많지 않다."
전투식량,또한 가벼운 식전주가 작은 병으로 포장되어 있는 것도 이탈리아 군 전투식량의 특징이다.
전투식량,이탈리아 군 전투식량은 메뉴 구성과 맛에 있어서 매우 호평을 받는 전투식량 중 하나이다.
전투식량,"프랑스 군의 전투식량인 RCIR(Ration de Combat Individuelle Rechauffable: ‘재가열이 가능한 개인 전투식량’)은 약 3,200칼로리를 제공할 수 있도록 식단이 구성되었으며, 한 박스는 총 12끼니로 이루어져 있다."
전투식량,프랑스 식문화의 위상처럼 맛에 있어서도 가장 호평을 받는 전투식량 중 하나다.
전투식량,"이탈리아 전투식량은 중량에도 불구하고 철 캔이 하나 들어있는 것이 특징인데, 이는 가벼운 조리를 위해 냄비나 프라이팬 대용으로 쓰라는 용도이다."
전투식량,"러시아군 역시 전투식량이 “보급선이 깔리기 전까지 임시로 먹는 식사”임을 강조하고 있으며, 이런 이유 때문에 6일 연속으로 IRP를 취식 하지 말도록 권장하고 있다."
전투식량,"인도 역시 자체적으로 개발한 전투식량을 도입했으며, 1인용 팩, 소형 팩, 생존형 팩, 특수전부대용과 주력전차 승무원용으로 구분된다."
전투식량,"러시아는 개개인의 병사들이 하루 단위로 식사를 해결할 수 있는 1일 포장식인 IRP(Individual'nyi Ratsion Pitaniya, 개인 전투식량)을 2000년 경부터 전투식량으로 채택했다."
전투식량,일본 자위대의 경우는 창설 초기인 1954년부터 전투양식 1형(戰鬪糧食 I型) 전투식량을 생산해오다가 2000년경부터 2형 전투식량을 생산해오고 있다.
전투식량,"2000년에 개선된 전투식량을 내놓은 가장 큰 이유는 중량 때문인데, 1형은 모든 용기가 금속이라 무거운 데다 조리도 별도로 해야 해서 번거로운 점이 많았기 때문이다."
전투식량,이탈리아도 비교적 일찍 전투식량을 도입한 국가 중 하나다.
전투식량,"현대 이탈리아군의 전투식량 역시 7일치를 한 팩으로 하여 조식, 중식, 석식이 따로 구분되어 있다."
전투식량,"2형 전투식량은 1끼니 당 200g의 쌀(백미, 팥밥, 고기 야채 밥, 볶음밥, 카레 필라프, 완두콩밥 등)과 반찬 2~3개 팩으로 구성되어 있으며, 반찬으로는 햄버거, 소시지, 비프 카레, 치킨, 미트볼, 돼지고기, 야끼도리, 훈제 연어, 고등어 구이, 참치 등으로 짜여 있다."
전투식량,"인민해방군은 최근 레토르트 형태로 포장된 1인용 전투식량을 개발해 배포하고 있으며, 3개 메뉴로 구성된 인스턴트식과 12개 메뉴로 구성된 자체 발열식 두 종류로 개발됐다."
전투식량,"이 때문에 이탈리아군은 이미 2차 세계대전 시기부터 하루 식사를 세 끼로 나누어 아침, 점심, 저녁을 다르게 포장하는 방향으로 전투식량을 개발했다."
전투식량,"전투식량 구성 중 특이한 것은 전차병용 팩을 따로 제작한다는 점으로, 이는 전차나 장갑차 승무원 4인이 최대 72시간동안 하차하지 않고 싸워야 하는 상황을 대비한 포장이다."
전투식량,"따라서 이미 2차 세계대전 시기가 됐을 무렵엔 운송이 쉽고, 장기 보관이 가능하며, 어떤 기상 상황에서도 항공기를 통한 투하가 가능하고, 영양가가 높아 높은 사기를 유지할 수 있는 방향으로 전투식량을 개발했다."
정찰기,"더불어 B-58 초음속폭격기, SR-71 정찰기도 골치 덩어리였다."
정찰기,속도가 전투기의 성능을 대변하는 가장 중요한 요소로 취급받던 시절에 탄생한 괴물답게 MiG-25는 미국의 고고도 전략정찰기인 SR-71이 퇴역한 이후 현존하는 군용기로 가장 빠른 속도로 비행할 수 있다.
정찰기,미 육군은 AH-64E 아파치 가디언(Apache Guardian) 공격헬기에 목표물 정보를 전달하는 RQ-7 섀도우(Shadow) 무인정찰기를 연결하여 운영하고 있다.
정찰기,"큰 활약을 보여준 RQ-1 프레데터 무인정찰기는 MQ-9 리퍼(Reaper), MQ-1C 그레이 이글(Grey Eagle)로 계속 개량되면서 미국의 주력 무인기로 활약하고 있다."
정찰기,더욱 높은 비행고도에서 정밀한 정찰임무를 수행할 수 있는 고고도 정찰기도 개발되었으며 RQ-4 글로벌 호크(Global Hawk)가 그 대표적인 기종이다.
정찰기,"필라투스는 이후 1940년대부터 간단한 정찰기 및 훈련기 개발로 사업 분야를 확장했으나, 중립국인 스위스의 방침 때문에 전투기 개발 분야로는 진출하지 않았다."
정찰기,RQ-1 프레데터 무인기가 보여준 활약에 따라 단순한 정찰기가 아니라 현대전에 필수적인 무기체계로 인식되기 시작하였다.
정찰기,"RQ-4 글로벌 호크는 U-2 정찰기의 비행고도에 버금가는 60,000 피트 상공에서 32시간 이상 계속 비행할 수 있다."
정찰기,"ARDC는 해당 기체의 전투 반경도 7,400km, 탑재 중량은 무려 23,000kg로 요구했으며, WS-110A와 병행 진행한 초음속 대륙간 정찰기 형상인 WS-110L에도 유사한 요구도를 포함시켰다."
정찰기,"1959년 11월 16일, 미 합동참모본부 회의에서 당시 합참의장인 네이선 트와이닝(Nathan Farragut Twining, 1897~1982) 대장은 XB-70 사업을 중지하고 예산을 정찰기 개발과 ICBM 사업으로 전용하는 것이 어떠냐는 의견을 내놓았다."
정찰기,"이런 상황에서 1960년 5월 1일, 미국 중앙정보국(CIA)의 고고도 정찰기인 U-2 드래건레이디(Dragon Lady)가 소련 영내에서 촬영을 하던 중 소련 측에 격추당해 조종사인 개리 파워스(Francis Gary Powers, 1929~1977) 대위가 생포 당하는 사건이 발생했다."
정찰기,고속 무인정찰기 개발 경험을 갖춘 투폴레프 설계국은 소련 내각으로부터 새로운 무인정찰기 개발을 지시받았다.
정찰기,"투폴레프 설계국은 1950년대 말부터 개발하던 사거리 4,000km의 Tu-121 중거리 핵 탑재 순항미사일의 기술을 이용하여 개발한 DBR-1 Tu-123 무인정찰기가 1964년 5월부터 소련군에 배치되면서 자신들의 고유한 고속 무인정찰기 기본 설계를 확립했다."
정찰기,"OKB-301 라보치킨 설계국(현 JSC NPO Lavochkina)이 1964년부터 배치된 La-17R 전술 무인정찰기를 개발했을 뿐이며, OKB-115 야코블레프(Yakovlev) 등 다른 설계국은 1980년대 들어서야 무인정찰기를 내놓기 시작했다."
정찰기,1950~70년대까지 구소련의 전략 및 전술 무인정찰기 개발은 전적으로 OKB-156 투폴레프(Tupolev) 설계국의 몫이었다.
정찰기,구소련은 바다 건너 있는 미국 본토보다는 바르샤바 조약군이 작전할 서유럽을 대상으로 한 무인정찰기 개발에 집중했다.
정찰기,무인항공기를 이용한 정찰기 개발은 1950년대부터 미국과 구소련을 중심으로 이루어졌다.
정찰기,그러나 기존 정찰기들과의 가장 큰 차이점은 역시 지상표적에 대한 표적획득 능력을 가지고 있다는 점일 것이다.
정찰기,"러시아는 냉전시기부터 통신정보와 신호정보를 수집하는 항공기들을 적극적으로 운용해왔고,이미 1960년대말부터 미군의 EP-3와 유사한 성격의 Il-20(NATO 분류명 '쿠트 Coot') 정찰기가 대표적이었다."
정찰기,"1972년, 약 12대의 미라주 IVA의 동체 후방 파일런에 CT52 정찰포드를 설치해 정찰기로 운용했으며, 제식 명칭도 정찰기를 의미하는 미라주 IVR(Reconnaissance)로 변경했다."
정찰기,"E-3는 정찰기로도 활용이 가능하며, 가장 활용 범위가 넓은 분야는 대(對) 마약 조직 척결을 위한 정부 산하기관의 국경 감시 작전이다."
정찰기,두 대의 미라주 IIICZ를 정찰기 사양으로 개조했다.
정찰기,"정찰기 사양인 R 모델은 IIIE 모델의 동체를 사용했으나 IIIC형의 항전 장비를 활용했으며, 기수 부분의 레이돔(Radome)에서 레이더를 제거한 대신 다중촬영용 카메라를 설치했다."
정찰기,프랑스는 미라주 III가 요격기로 성능이 검증되자 정찰기 사양인 미라주 IIIR을 내놓았다.
정찰기,1960년 3월 25일에는 중화민국 공군 소속 P2V-7U 정찰기 한 대가 대만 신주(新竹)에서 이륙해 대한민국 군산 공군기지까지 저고도 비행을 실시하던 중 군산 인근에서 야산에 충돌하는 사고가 있었다.
정찰기,아르헨티나 공군은 넵튠 퇴역 후C-130 허큘리스(Hercules) 항공기를 넵튠 대신 표적 획득용 정찰기로 사용했다.
정찰기,"미국이 렌드-리스(Lend-Lease)법을 통과시키면서 영국에 군수 물자 공급을 시작하자 노스아메리칸(North American)사의 NA-35 훈련기를 면허 생산해 왕립공군에 납품했으며, 후에는 록히드의 허드슨(Hudson) 해안정찰기도 납품하였다."
정찰기,"이처럼 B-17은 많은 활약을 펼쳤지만 제2차 대전이 끝난 후 수송기, 초계기, 정찰기 등의 플랫폼이 된 일부를 제외하고 대부분은 곧바로 퇴역이 이루어졌다."
정찰기,"XB-70은 연구 사업을 통해 의미 있는 성과를 달성했으나, 이미 이 시점이 되었을 때 미 공군과 NASA는 별도로 진행 중이던 초음속 정찰기 개발 계획인 YF-12A / YF-12C 쪽에 더 관심을 갖게 되었고, 결국 YF-12A/C 사업은 SR-71 블랙버드(Blackbird) 항공기의 개발로 이어졌다."
정찰기,"특히 당시 사건은 고고도에서 비행하던 정찰기가 미사일로 격추당했다는 점에서 충격이었으며, 미군은 이로 인해 그간 고고도 초음속 폭격에 집중하던 교리를 저고도 돌파 쪽으로 변경하기 시작했다."
정찰기,하지만 WS-110L은 SR-71 초음속 정찰기가 개발됨에 따라 1958년 부로 사업을 취소해버렸다.
정찰기,"일부 미라주 IVP 기체는 보스니아, 이라크, 코소보, 아프가니스탄 등지에서 정찰기로 운용되기도 했다."
정찰기,1982년 레바논 전쟁 당시에 이스라엘군은 베카 계곡에 설치된 시리아군의 지대공 미사일 기지를 공격할 때 스카우트(Scout) 무인정찰기를 효과적으로 사용하였다.
정찰기,"25,000 피트 고도에서 24시간동안 비행할 수 있는 RQ-1 프레데터 무인정찰기는 지상통제소에서 무인기 조종사가 교대로 원격 조종한다."
정찰기,"2004년부터 RC-2 정찰기 개발이 시작되었으며, 2015년에 기본 설계가 완성되었다."
정찰기,항공자위대는 YS-11EB 정보정찰기(SIGINT/ELINT)의 후속 기종으로 C-2 수송기를 개조할 것을 검토하였다.
정찰기,"일부 기종은 1979년~1980년대에 RF-111C 정찰기로 개조됐으며, 호주공군은 미공군이 운용하던 F-111A 4대를 별도로 도입해 C형 사양으로 개조해 운용하기도 했다."
정찰기,"1960년 5월, 미 중앙정보국(CIA)은 소련 영내를 정찰하기 위해 고고도 정찰기인 U-2를 소련 영공으로 진입시키는 과감한 작전을 실시했다."
정찰기,"제1차 대전 발발 직후인 1914년 8월 15일, 정찰 비행에 나선 세르비아군의 토미치는 오스트리아-헝가리군의 정찰기와 마주쳤다."
정찰기,1962년 10월 14일에 쿠바 상공을 비행하던 미국 U-2 정찰기가 중거리 탄도미사일 기지를 발견하면서 시작된 쿠바 미사일 위기는 같은 달 28일까지 계속되었다.
정찰기,영국 국방부는 미국의 보잉 707 여객기를 기반으로 제작한 RC135 정찰기와 비용 비교를 통해 MR1을 기반으로 하는 것이 비용 효율적이라는 결론을 내렸다.
정찰기,항공자위대는 C-2 수송기의 시제 2호기(18-1202)를 개조한 RC-2 정찰기를 완성하여 2018년 2월 8일에 초도 비행에 성공하였다.
정찰기,"미 해군 정찰기 형상으로 개발한 ""쉐도우 나이트(Shadow Knight)""의 개발이 추진됐으나, 2012년에 사업이 취소됐다."
정찰기,냉전시기를 거치면서U-2나 SR-71과 같은 전략적인 정찰기들이 등장하면서 항공정찰자산은 국가안보의 필수적인 도구로 자리잡았다.
정찰기,"F-35B 전투기와 더불어 RQ-21 무인정찰기, MQ-8C 무인헬기의 탑재도 검토 중인 것으로 알려져 있다."
정찰기,일반적으로 수송함으로 사용되지만 비행갑판에 무인정찰기 발사대를 설치하고 정찰감시 임무를 지원할 수 있다.
정찰기,"이 때부터 F4H-1의 주 임무는 미사일을 중심으로 무장한 전투기가 되었으며, F4H-IP로 제식번호를 지정한 카메라 장착형 정찰기도 함께 계획되었다."
정찰기,"이후 크루세이더는 1962년 쿠바 미사일 위기 때에도 정찰기 사양인 RF-8이 투입되어 소련군이 쿠바에 IRBM을 설치 사실을 증명할 결정적인 증거를 수집했으며, 이후 미-소가 합의를 하면서 소련이 쿠바에서 IRBM을 제거하기 시작했을 때에도 철수 상황을 감시했다."
정찰기,"이 작업은 1963년 말까지 이어졌고, 새로운 경무장정찰기를 개발하는 LARA(Light Armed Reconnaissance Aircraft)를 위한 요구 조건이 마련되었다."
정찰기,"하지만 유인기 대신 무인항공기를 사용할 경우 굳이 조종사 인명 손실의 위험을 안고 적지에 들어가 정보를 수집할 필요도 없고, 기체 크기도 작아 적에게 탐지 당할 가능성도 더 낮다는 점을 본다면 과연 미 국방부가 적지 종심 침투용 정찰기로 굳이 유인기를 계속 개발하려 할지는 의문스럽다."
정찰기,미 육군은 우선 급한대로OV-1D  모호크에 U-2 정찰기에 장착되는 최신형 센서패키지를 장착하여 운용을 시작했다.
정찰기,스텔스기의 제작사 록히드 마틴은 U-2나 SR-71 등 고고도에서 또는 고속으로 적의 탐지와 공격을 회피하는 정찰기들을 제1세대 스텔스로 구분한 바 있다.
정찰기,"1960년대 초반, 미 국방부는 무장 반군과의 전투를 위한 경무장정찰기(LARA, Light Armed Reconnaissance Aircraft) 프로젝트를 진행했다."
정찰기,1931년에 영국 해군은 페어리(Fairey) IIIF 수상정찰기를 개조한 페어리 퀸(Fairey Queen) 무인표적기를 개발하는데 성공하였다.
정찰기,RQ-2 파이오니어 무인정찰기의 효과를 확인한 미국은 장시간동안 높은 고도를 비행할 수 있는 신형 무인정찰기를 개발하였다.
정찰기,파이오니어 무인정찰기는 1991년 걸프전 당시 실시간으로 전투정보를 수집하는 수단으로 무인정찰기를 적극 활용하였다.
정찰기,전술작전에 무인정찰기를 적극 활용한 이스라엘군의 사례에 주목한 미국은 스카우트 무인기를 국산화한 RQ-2 파이오니어(Pioneer) 무인정찰기를 1986년에 도입하였다.
정찰기,특히 스카우트 무인정찰기는 활주로를 사용하여 자체적으로 이륙할 수 있다.
정찰기,"사진을 촬영한 다음 현상, 인화하는 번거로움을 없애기 위해 스카우트 무인정찰기에는 TV 카메라가 설치되었다."
정찰기,"670-241을 통해 사단급 부대용 무인 전술 정찰복합체 VR(러시아어 ВР)-3와 여기에 사용할 무인정찰기 '143' 레이스(Рейс, 영어 Flight), 군 사령부에 정보를 제공할 장거리 무인 전술 정찰복합체 VR-2와 무인정찰기인 '141' 스트리시(Стриж, 영어 Swift)의 두 가지 무인정찰 시스템 개발을 지시했다."
정찰기,35배로 비행할 수 있는 고속무인기로 SR-71 정찰기나 B-52 폭격기에서 발사된다.
정찰기,이에 따라 견고한 방공망을 돌파하여 정찰임무를 수행할 수 있는 방법으로 무인정찰기가 등장하였다.
정찰기,그러나 1960년 5월 1일에 개리 파워즈(Francis Gary Powers)가 조종하던 U-2 정찰기가 소련 영내에서 격추되는 사건이 일어났다.
정찰기,특히 높은 고도에서 비행할 수 있는 U-2 정찰기는 소련 영공으로 직접 진입할 수 있었다.
정찰기,정찰기를 포함하여 성공적으로 사용된 파이어비 무인표적기는 초음속 시대에 대응하여 비행성능을 더욱 개량한 BQM-34F 파이어비 II(Firebee II) 무인기로 발전하였다.
정찰기,400여 회에 이르는 무인정찰기 출격을 기록하였다.
정찰기,전투지역 외곽에서 DC-130 통제기를 벗어난 AQM-34 무인정찰기는 임무경로를 따라 정찰임무를 수행한 다음 안전한 지역으로 벗어나 낙하산을 펴고 회수되었다.
정찰기,AQM-34 무인정찰기는 주로 DC-130 통제기에서 원격으로 조종되기 때문에 RPV(Remotely Piloted Vehicle)라는 명칭으로 불렸다.
정찰기,미 공군과 해군은 비행성능이 우수한 파이어비 무인표적기를 정찰기로 개조하는 방법을 채택하였다.
정찰기,정찰기 조종사의 피해가 증가하자 대안으로 무인정찰기가 사용되기 시작하였다.
정찰기,그러나 정찰임무의 특성상 위험도가 높고 정찰기의 손실이 많았다.
정찰기,비행성능이 우수한 RQ-1 프레데터 무인정찰기는 헬파이어(Hellfire) 공대지 미사일을 탑재하고 직접 목표물을 공격할 수도 있다.
정찰기,"정부가 개발을 지시한 새로운 무인정찰기 시스템은 자율성, 이동성 그리고 다른 전술 및 기술적 요구 사항 외에도 낮은 레이더 단면적(RCS), 고도 50~5,000m 사이의 저고도와 고고도 비행, 산악 지형에서의 비행, 그리고 기체를 복귀시킨 후 재사용할 것 등이 요구되었다."
정찰기,대표적인 것으로 복귀 후 재사용 가능한 무인정찰기 개발이 있었다.
정찰기,"많은 난관이 예상되었지만, 투폴레프 설계국은 앞서Tu-123 무인정찰기를 개발한 경험을 살려 새로운 무인정찰기 개발을 시작했다."
정찰기,이를 극복하기 위해 CIA의 주도하에 1950년대초 개발이 시작된 것이 고고도 정찰기인 U-2였다.
정찰기,2차대전 말에 이르자 정찰기는 더욱 적진 깊숙히 들어가 정보를 수집하는 전략정보활동까지도 가능해졌다.
정찰기,일례로 1942년 영국은 웰링턴 ELINT 정찰기를 파견하여 독일군의 레이더 탐지범위를 확인하면서 적의 제공능력을 감시하기도 했다.
정찰기,하지만 미 공군은 정찰기 사양은 1956년 7월에 획득을 취소하였기 때문에 기체 자체가 개발되지 않았다.
정찰기,"미 공군은 1956년 3월에 F-105B형 추가 주문에 들어가면서 전폭기 사양 65대와 정찰기 사양(RF-105B) 17대를 주문했으며, 핵투발 임무를 염두에 두면서 AN/APG-31 거리측정 레이더, K-19 조준기, MA-8 화력통제체계를 통합해줄 것을 요청했다."
정찰기,"하지만 개발 진도가 리퍼블릭사의 예상과 달리 지지부진하자 1953년 3월에 수량을 전폭기 37대와 정찰기 9대로 크게 줄였으며, 1953년 말까지 기체 개발이 지연되자 개발 사업의 신뢰성을 의심받아 미 공군 측은 계약을 전면 취소했다."
정찰기,"U-2의 정찰활동은 초기에는 성공적이었지만, 1960년 5월 프랜시스 게리 파워즈가 몰던 U-2 정찰기가 소련 대공미사일에 격추되는 등 잇단 피해가 발생하면서 또 다른 위협에 직면했다."
정찰기,"수리를 마친 직후인 4월 14일, 북한이 EC-121 정찰기를 격추시키는 사건이 발발하며 한반도에 긴장이 고조되자 동해에 긴급 전개했다."
정찰기,"대표적 기체로는 1917년 수상정찰기 캄파니아(Campania), 1934년 소드피쉬(Swordfish), 1941년 파이어플라이(Firefly) 등이 있다."
정찰기,"Su-17 전술 정찰 형상:형상을 막론하고 KKR(통합 정찰포드, Kombinirovannyi Konteiner Razvedky)을 동체 하부 중앙 하드포인트에 장착을 하면 정찰기로 운용이 가능했다."
정찰기,"복귀 후 재사용이 가능한 장거리 무인정찰기로 제작된 Tu-141의 외형은 기반이 된 Tu-143과 유사하지만, Tu-141이 더 크다."
정찰기,새로운 무인정찰기 개발의 기반은 Tu-123의 재사용 버전으로 개발했던 Tu-139였다.
정찰기,적의 대공 방어에 의한 조종사 손실을 막을 수 있다는무인정찰기의장점이 다시 부각되기 시작했다.
정찰기,"그러나, 이런 상황은 1960년대 후반 미국이 베트남 전쟁에서 무인정찰기를 광범위하게 사용하면서 바뀌었다."
