term,example
어뢰,19세기 말 어뢰가 발달하여어뢰정의 공격으로부터 자신을 보호하는 동시에 자신도 어뢰로 공격하여 적을 물리칠 수 있는 전함이 필요하여 만들어졌다.
어뢰,"1893년 영국에서 처음 건조되었으며, 이름도 어뢰정 구축함(torpedo-boatdestroyer)이라 하였으나 뒤에 구축함(destroyer)이라 부르게 되었다."
어뢰,제1차 세계대전 이후에는 각국 해군이해전에서 적함대에 어뢰공격을 할 때나 신속하게 이동하여 적함대의 정확한 포격을 교란시키는 데 이용되었다.
어뢰,"1935년경부터 개량형을 건조하게 되었으며, 영국에서는 이것을 모터 어뢰정(motortorpedoboat:MTB)라 하였고, 독일에서는 슈넬보트(Schnell-Boat), 미국에서는PT보트라고 하였다."
어뢰,수중무기용은 핵폭뢰·수중로켓·어뢰 등에 장치되는 것으로 보통 1~20kt 정도의 핵무기가 사용된다.
어뢰,"주요 탑재 장비는 주포 1문,근접방어무기체계(CIWS) 2문, 대함·대공미사일,어뢰, 최신형 대함·대공레이더, 수중 음파탐지기 등이다."
어뢰,"어뢰정끼리의 교전이 많아지자 어뢰 대신에 포를 탑재한 것도 출현하게 되어, 영국에서는 그것을 모터건보트(motorgunboat:MGB)라고 하였다."
어뢰,"북대서양조약기구(NATO) 해군에서는 NATO 가맹국의 해군 함정 가운데 프리깃이나구축함보다는 작고, 주로 연안 ·항만 ·수로 등에서 대잠 및 각종 초계임무를 수행하는 함정, 즉 구잠함 ·연안용 초계함정 ·고속초계정 ·어뢰정 등에 P라는 부호를 붙여서 분류한다."
어뢰,"지상에서 발사되는 ICBM에 대신하여 수중에서 전략목표를 공격하는 폴라리스·포세이돈·트라이던트 등의 중거리탄도미사일이나,핵탄두를 장치하여 공중을 비행하는 서브록어뢰 등이 그것이다."
어뢰,"호밍유도방식은 주로 대공미사일에 이용되고 있으나, 오늘날은어뢰에도 이용되어,잠수함·함선이 내는음파나 항적파를 쫓아가는 패시브 호밍장치를 갖춘 것이나 또는 어뢰에서 초단파를 발사하고 그 반사파를 추적해 가는 액티브 호밍 장치를 갖춘 어뢰도 개발되었다."
어뢰,"제2차 세계대전 때 주력이었던 U7형은 수상배수량 790 t, 속력 17 kn, 항속 거리 1만 2000 km이며,어뢰발사관 5기를 장비하고 있었다."
어뢰,해군 무기로는 잠수정·고속정(어뢰정/유도탄정) 등 전반적인 소형함정 위주로 연근해작전 및 침투작전 지원에 편중되어 있다.
어뢰,"또 RBU-6000 12연장 대잠로켓발사기 2기(120발 탑재), RBU-1000 6연장 대잠로켓발사기 2기, 533㎜ 5연장어뢰발사관 1문 등도 갖추고 있다."
어뢰,1960년경부터 소련이어뢰정의 선체에 어뢰발사기 대신 미사일을 탑재한 미사일 초계정을 사용하기 시작하였다.
어뢰,③ 단어뢰(대잠용)낙사기:호위함의 일부 및 구잠함에 장비되어 공기압(空氣壓)에 의하여 현외(舷外) 약 7m에 어뢰를 낙사한다.
어뢰,"④ 어뢰발사관에는, ㉠ 수상발사관:일부 호위함의 상갑판에 장비되어 공기압으로 발사한다."
어뢰,㉡ 삼연장단어뢰(三連裝短魚雷)발사관:인력선회식(人力旋回式)으로 보통은 편현(片舷) 발사로 양현에 1기씩 장비된다.
어뢰,⑦아스록(ASROC:anti-submarine rocket):로켓의 선단에 호밍 어뢰를 장비하여 론처로부터 발사한다.
어뢰,"⑧ 어뢰:대잠용·대수상함정용이 있고, 수상함정·항공기·잠수함에 탑재되어 있다."
어뢰,"로켓에 대잠어뢰를 결합한 형식으로 되어 있으며, 수상함정에서 공중으로 발사된다."
어뢰,일단 발사된 아스록은 공중을 비행하고 적잠수함부근의 상공에서 로켓과 어뢰가 분리된다.
어뢰,분리된 대잠어뢰는 수중에 들어간 뒤 호밍 유도장치에 의해서 표적에 명중하도록 되어 있다.
어뢰,"19세기 이래 해전무기로서 사용되었던어뢰(魚雷)는 자이로와 심도기(深度器)를 감각장치로 하고, 공기서보를 신경장치로 하는 유도무기였다."
어뢰,"62㎜ 기관총 2정,폭탄창에어뢰또는 폭탄 2000파운드를 탑재하였다."
어뢰,1944년 11월 29일 출항 명령을 받은 시마노는 구축함 3척의 호위를 받으며 요코스카(Yokosuka) 항에서 출항하여 군항인 구레(Kure) 항으로 가던 중 미국 해군 잠수함 아처 피쉬(USS Archerfish SS-311)에게 발견되어 몇 발의 어뢰공격을 받고 처녀 취항한 지 17시간 만에 침몰하였다.
어뢰,오늘날 어뢰 대신에미사일을 탑재한 고속초계정(高速哨戒艇)이 어뢰정의 역할을 대신하고 있다.
어뢰,"제2차 세계대전 후 잠수함은 항공모함과 함께 해상 주요 병력이 되었으며, 원자력화를 계기로 핵탄두 장거리 어뢰와 미사일을 장비하여 수중 속도 20 kn, 수상 속도 25 kn 이상, 항속력도 강화되어 여러 달에 걸친 연속작전에도 사용하게 되었다."
어뢰,"수뢰정의 전함에 대한 어뢰공격을 저지하기 위한 기관포 ·속사포를 장비한 수뢰포획정, 이를 대형화한 수뢰정과 구축함도 나타났다."
어뢰,"원자력잠수함은 적의 수상함정이나 대잠수함전을 위한 공격잠수함과, 미사일을 탑재하고 주로 전략공격(戰略攻擊)에 사용되는 폴라리스형 잠수함으로 나뉘지만, 폴라리스형 잠수함도 어뢰를 탑재하여 공격잠수함의 역할까지 수행할 수 있게 되어 있다."
어뢰,"46㎝ 거포(巨砲)를 비롯하여 다양한함포와함재기7대 등 강력한 무장을 장비하고, 방어력도 우수하였지만어뢰공격에 취약하였다."
어뢰,"당시는어뢰의 성능이 좋지 않았고, 수면 30∼40m까지 강하하여 투하하지 않으면 폭발하지 않았으나 그 후 많이 개량되었다."
어뢰,레이더·소나(SONAR:수중음파탐지기) ·자기탐지기 ·조명용품 등의 탐지용 무기로 적의 잠수함을 수색 ·탐지하고 호밍어뢰·폭뢰·미사일 등으로 공격한다.
어뢰,"적의 잠수함을 자함(自艦)의소나(sonar:수중음파탐지기) ·대잠기(對潛機) 등으로 발견하면 드론을 발진시키는데, 드론은 근거리에서는 육안, 야간 ·원거리에서는 레이더로 추적하며, 함상에서의 무선조작으로 적당한 거리에 이르면 목표물을 향해 어뢰 ·폭뢰를 투하한다."
어뢰,표준형 어뢰발사관에서 발사되면 로켓 모터는 수중에서 점화되어미사일을 공중으로 쏘아올린다.
어뢰,제2차 세계대전 후 어뢰는 주로잠수함공격에 쓰이게 되면서 소형화되고 항속력도 크지 않게 되었다.
어뢰,오늘날 어뢰의 대부분은 스스로 표적을 포착 ·추적하는 자동명중방식(호밍 방식)과 유선에 의한 지령유도방식을 이용한다.
어뢰,"배수량 50∼200t, 시속 20∼30kn 정도의 소형 고속정으로어뢰발사관을 장비하고 있다."
어뢰,"어뢰가 발명되면서 예항수뢰 대신에 어뢰발사관이나 낙사기(落射機)를 장비하게 되었으며, 최초로 어뢰발사관을 장비한 수뢰정은 역시 영국 라이트닝호(號:1877, 27t, 19kn)였는데, 그후 어뢰의 발달과 조선기술 및 기관의 진보에 따라 수뢰정은 점차 대형·고속화되어 갔다."
어뢰,또 제1차 세계대전 중에 발달한 고속모터보트인 수뢰정은어뢰정이라 하여 수뢰정과 구별한다.
어뢰,"탑재장비는 5 인치 54구경포 2기, ASROC(anti-submarine rocket) 8연장 발사기 1기, 3연장 어뢰발사관 2기를 장비하고, 대잠헬리콥터 1기, SH-2D, LAMPS 헬리콥터 2기를 탑재하고 있다."
어뢰,"초계기는 항공기에 대한 초계보다 비교적 속력이 느린 해상 ·해중함정을 목표로 하고, 경계대상 해역이 비교적 광활하므로 속력보다는 체공능력이 강조되며, 소노부이를 비롯한 각종 음향 ·전자 ·자기 등의 수색장비와어뢰·폭뢰등의 공격무기를 탑재하므로 탑재량이 큰 것이 특징이다."
어뢰,"1935∼1937년에 고속전함이 해상주력으로 등장하였는데, 이는 집중방어법과 수밀구획(水密區劃)을 이용하여 경사장갑판 부착구조와 수평장갑을 강화한 것이며, 1914~1935년에 어뢰공격과 대구경 포탄의 수중탄(水中彈) ·폭탄 지근효과(至近效果) 등에 대해서는 수평다층(水平多層) 방어구조 등이 채택되었다."
어뢰,"함형(艦型)의 분화와 함대전투의 확립:1864년 어뢰가 발명되고 무기로서의 장래성이 주목받게 되자 영국 해군에서는 어뢰를 주무기로 하는 수뢰정(水雷艇:27 t ·460 hp ·19 kn)을 건조, 각국에서도 여기에 따랐다."
어뢰,잠항정(潛航艇)에 의한 어뢰의 수중공격은 전함에게 많은 위협을 주게 되었다.
어뢰,그러나 주무장은 어뢰·함포(艦砲)로부터 대공·대지·대함·대잠용의 미사일로 바뀌었다.
어뢰,"시울프는 높이 12m,길이 107m,9,137t으로 어뢰발사관 8개를 보유하고 있다."
어뢰,"NFH형은 전천후 작전기능을 바탕으로대잠수함작전, 대수상함작전과 그 밖에 해상·항공 작전 등에 능하며 기내에 20개의 좌석이 마련되어 병력과 대형화물 탑재용으로도 적합한데, 최대 700㎏의공대지미사일과 대잠수함용어뢰, 선택적으로 공대공 미사일의 운반이 가능하다."
어뢰,"1,200t급으로 수중 최대속도는 북한이 보유하고 있는 항속 16kn의 위스키(Whisky)급, 로미오(Romeo)급보다 약 2배 정도 빠르며,어뢰와기뢰등을 장착, 속도 ·성능면에서 북한의 잠수함보다 우수한 것으로 평가되고 있다."
어뢰,"일반적으로 비교적 소형 ·경량의 함정으로서, 종래에어뢰정이라고 하던 고속정을 장비만 바꾸어 초계 ·소함정 포격 ·기뢰부설 ·소해(掃海) ·미사일발사 ·대잠용 등으로 사용할 수 있는 고속초계정과, 속력은 떨어지나(25kn이하) 초계 ·감시 ·구난 ·항만경비 등의 용도로 건조된 200∼300 t 내외의 함정을 가리킨다."
어뢰,"그러나 포의 발달과 함께 포격전의 거리가 멀어지고, 근접전투는어뢰를 주무기로 하는수뢰정·구축함만의 것이 되자, 러 ·일 전쟁 때부터 사라지게 되었다."
어뢰,"일반적으로 비교적 소형 ·경량의 함정으로서, 종래에어뢰정이라고 하던 고속정을 장비만 바꾸어 초계 ·소함정 포격 ·기뢰부설 ·소해(掃海) ·미사일발사 ·대잠용 등으로 사용할 수 있는 고속초계정과, 속력은 떨어지나(25 kn 이하) 초계 ·감시 ·구난 ·항만경비 등의 용도로 건조된 200∼300 t 내외의 함정을 가리킨다."
어뢰,기뢰·어뢰와 같은 수중무기에 대해서도 효과적이다.
어뢰,미사일 외에 130㎜ 함포 4문·45㎜ 함포 2문·30㎜ CIWS(근접방어무기체계) 4문·RBU-1000 대잠로켓 6연장발사기 2개와 로켓 48발·533㎜ 어뢰발사관 4문·기뢰 40개 등을 장비했다.
어뢰,"어뢰는 어형수뢰(魚形水雷),기뢰는 기계수뢰(機械水雷)의 준말이며,폭뢰(爆雷:대잠수함용 수중폭약)를 포함하여 수중파괴무기 전체를 가리키는 경우도 있다."
어뢰,"어뢰는 자주능력(自走能力)과 유도기구(誘導機構)를 갖춘 수뢰이며, 기뢰는 수중·해저에 고정되어 배가 접근하면 접촉에 의해서 폭발하는 것, 자기·음향·수압등에 감응하여 폭발하는 것, 관측기관에 의해서 표적물이 접근할 때 스위치를 누르는 관제폭발(管制爆發)시키는 것 등이 있다."
어뢰,"해군의 병기로는 항공모함·잠수함에 어뢰공격을 전문으로 하는구축함,호위함과 그 밖에 소형잠수정, 수륙양용전함정, 기뢰전함정, 고속초계정, 정보수집함정 등 다양하다."
어뢰,"자체 무장으로는 Mk 46/50 어뢰와 Mk54/57/101 폭뢰, AGM-84 하푼 공대함 미사일, AGM-65 매버릭 미사일(공대함 버전) 등을 탑재하며, 업그레이드 계획에 의해 SLAM 순항미사일을 장착 예정에 있다."
어뢰,"기폭용의 자기감응신관은 어뢰 ·기뢰 ·폭뢰 등에 사용되는데, 어뢰용은 적 함선의 선저(船底)를 통과할 때 선체자기에 감응해서 신관이 기폭하며, 자기기뢰 ·자기폭뢰도 기폭원리는 같다."
열차포,"초기의 평사포는구경75mm정도의 포가 대종을 이루었으나, 1911년경부터 중(中)구경의 것이 출현하여제1차 세계대전후기에 후방진지의 원거리사격용에 쓰이고, 열차포 ·해안포 ·요새포등에도 이용되었다."
울산급 호위함,"울산급 호위함은 1981년울산함을 시작으로 국내에서 구축함으로 건조되기 시작했으며, 마산함은 울산함,서울함,충남함에 이어 울산급 4번째 호위함이다."
울산급 호위함,"울산급 호위함은 1981년울산함을 시작으로 국내에서 구축함으로 건조되기 시작했으며, 서울함은 울산함에 이어 울산급 2번째 함정으로 1985년 실전배치되었다."
울산급 호위함,"울산급 호위함은 1981년울산함을 시작으로 국내에서 구축함으로 건조되기 시작했으며, 충남함은 울산함,서울함에 이어 울산급 3번째 함정으로 1986년 취역하였다."
울산급 호위함,"울산급 호위함은서울함,충남함,마산함, 경북함, 전남함, 제주함, 부산함, 청주함을 포함하여 총 9척이 제작되었다."
울산급 호위함,울산급 호위함이라고도 불리는 한국형 호위함이다.
윤영하급 미사일 고속함,한상국함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,박동혁함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,"한국형 차기고속정(PKX, Patrol Killer eXperimental) 사업으로 건조된 윤영하급 미사일 고속함의 7번 함이다."
윤영하급 미사일 고속함,현시학함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,서후원함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,"한국형 차기고속정(PKX, Patrol Killer eXperimental) 사업으로 건조된 윤영하급 미사일 고속함의 5번 함이다."
윤영하급 미사일 고속함,조천형함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,"한국형 차기고속정(PKX, Patrol Killer eXperimental) 사업으로 건조된 윤영하급 미사일 고속함의 3번 함이다."
윤영하급 미사일 고속함,윤영하함이 속한 윤영하급 미사일 고속함은 기본배수량 400t급 위터제트 추진 함정으로 40척 건조를 계획하고 있다.
윤영하급 미사일 고속함,"한국형 차기 고속정/함(PKX, Patrol Killer eXperimental) 사업으로 건조된윤영하급 미사일 고속함의 1번 함이다."
윤영하급 미사일 고속함,자매함인 윤영하급 미사일 고속함 3~9번함도 2011년 안에 모두 취역된다.
윤영하급 미사일 고속함,"한국형 차기고속정(PKX, Patrol Killer eXperimental) 사업으로 건조된 윤영하급 미사일 고속함의 2번 함이다."
장갑차,이는 장갑차의 작전 수행능력을 획기적으로 향상시키고 미래 전장환경에 적합한 필수적 요소로 평가된다.
장갑차,"워리어의 계열화 장갑차는 FV511 전투지휘차, FV512 장갑회수차, FV513 전차구축차, FV514 포병관측차, FV515 포병지휘차 등이 있으며, 쿠웨이트에서 포탑을 미국의 브래들리와 같은 M242로 교체한 변형을 채용하고 있다."
장갑차,이는 전장에서 장갑차의 전투력은 물론 생존성까지 높여준다.
장갑차,일본에서 마지막으로 개발된 경장갑차량이다.
장갑차,94식 경장갑차의 단점을 보완하여 차량의 덩치를 키운 발전형 모델이다.
장갑차,따라서 97식 경장갑차는 94식 경장갑차의 화력을 강화하여 37mm포를 장착한 경장갑차량이다.
장갑차,1986년베이징전시회에서 기본형인 90식 육륜구동 병력수송장갑차(APC)와 함께사륜구동및 팔륜구동 차량이 처음 공개되었다.
장갑차,90식은 1992년부터 인민해방군육군에 배치된 후 92식 병력수송장갑차(APC)·보병전투차(IFV)·구급차·지휘차·전투지원차량 등의 계열차량이 등장하였다.
장갑차,1995년 배치된 92식(ZSL-92) 보병전투차와 1997년 배치된 92A식(SL-92A) 병력수송장갑차가 가장 많이 생산되었다.
장갑차,탱크와 장갑차 등 미 본토에서 베트남까지 한번에 수송이 가능하였다.
장갑차,장갑차에 장착하거나 지상의대공화기로도 많이 쓰인다.
장갑차,기존 영국군의 FV-432 장갑차를 대체하기 위한 MCV-80이라는 계획에 의해 탄생하였다.
장갑차,5t 이하의 장갑차가 필요하여 개발되었다.
장갑차,K21보병전투장갑차는 대한민국 육군의 차기 보병전투장갑차이다.
장갑차,파나르 외에르노도 신형 장갑차 개발에 참여했으나 프랑스 육군의 평가시험 결과 1985년 파나르 차량이 제식 장비로 선정되었다.
장갑차,1983년 말레이시아 육군이 CSE 90 포탑을 장비한 십마스 AFSV(Armoured Fire Support Vehicle:화력지원장갑차)-90 162대와 ARV(Armoured Recovery Vehicle:정찰장갑차) 24대를 구입하여 말레이시아의 부족한 기갑전력을 대체하고 있다.
장갑차,벨기에CMI(Cockerill Mechanical Industries) 그룹 산하 CMI 디펜스가 개발한 육륜(六輪)구동 수륙양용장갑차이다.
장갑차,"또 탱크는 한국형 전차(K-1 전차, TYPE 88)를 비롯 M-47·48이 있으며, 장갑차는 K1FV와 M-113·200이 주력 무기체계이다."
장갑차,핵전쟁에 대비해 화생방(NBC) 방호장비를 갖춘 병력수송장갑차(APC)와야전포견인차로 개발되었지만 이후 여러 계열차량이 등장하면서 각종 지원임무에 더 많이 사용되었다.
장갑차,장갑차량의 방어력을 높이기 위해 장갑판을 이중으로 만들고 장갑판과 장갑판 사이에 세라믹스 등 복합소재를 채워넣은 장갑으로써 하이브리드 아머라고도 한다.
장갑차,"강습상륙함은 상륙부대를 해안으로 침투시켜 적이 방어하고 있는 해안 방어선을 무력화시키고 신속하게 전투력을 구축하도록 하는 1차적인 임무와 이들을 해상으로부터 지원하는 2차적인 임무를 수행하는데, 이를 위하여 LHA는 먼저 상륙돌격장갑차(AAV)와 고속 공기부양상륙정(LCAC), 헬리콥터 등을 이용하여 해병대 병력을 상륙시킨다."
장갑차,기본형인 병력수송장갑차·야전포 견인차보다 지휘정찰차·대포병레이더차·지뢰제거차·AT-6대전차미사일발사차·포병관측지휘차·화생방정찰차 등이 더 많이 사용되고 있다.
장갑차,대전차지뢰는 전차·장갑인원수송차·장갑차·자동차 등의 행동을 저지·파괴함을 목적으로 하는 것이며화약의 폭발력에 기대하는 것이다.
장갑차,"말레이시아와 인도네시아에는 병력수송장갑차를, 영국은 스타스크리크 HVM 운용차 135대를 포함해 볼케이노 대전차지뢰 살포차, 스타버스트 지대공미사일 발사차 등 모두 170대 이상을 보유하고 있다."
장갑차,이 화차는 ‘철령전(鐵翎箭) 수십 개를 장탄한 동통을 소차(小車)에 싣고 달리면서 화약을 사용하여 발사’하는 일종의 장갑차라고 《태종실록(太宗實錄)》에 전하고 있다.
장갑차,대표적인 증가장갑으로 미국 해병대와 한국 해병대의 AAVP-7A1 상륙돌격장갑차가 장착한 EAAK(Enhanced Applique Armor Kits)가 있다.
장갑차,"탑재 능력은헬리콥터7대, 전차 6대, 상륙돌격장갑차 7대, 트럭 10대, 야포 3문, 고속상륙정 2척, 승조원 300여 명, 상륙군 700여 명이다."
장갑차,"제2차 세계대전 중에 미국이 제작한 전차·장갑차는 2만 4000대 이상, 영국이 2만 대 이상, 소련이 제작한 것이 10만 대에 달하였다."
장갑차,장거리 정찰차·밀란 또는 토우대전차미사일탑재차·병력수송장갑차(APC) 등의 계열차량이 있다.
장갑차,"이밖에 신형의레이저거리측정 데이터 프로세서의 도입으로, 적 전차나 장갑차량뿐 아니라 저속으로 낮게 비행하는 헬리콥터에 대한 주포의 공격력이 개선되었다."
장갑차,전차·보병전투차 등장갑차량의 방어력을 높이기 위해 포탄에 맞을 가능성이 큰 부분에 덧붙이는 장갑이다.
장갑차,제2차 세계대전에서 처음 등장하였고 이후 장갑차량이 투입된 모든 분쟁·전쟁에서 사용되었다.
장갑차,2003년 벌어진이라크전쟁에서도 이라크군이 장비한 RPG7을 막아내기 위해 미군의 장갑차량들이 증가장갑을 사용하였다.
장갑차,장갑차량은 적의 각종 화기로부터 노출된 전선에서 운용되기 때문에 포탄에 맞을 가능성이 크고 포탄에 맞은 부분은 약해지기 마련이다.
장갑차,주로병력수송을 위해 개발된 이전의장갑차와 달리 병력 수송과 함께 화력지원 임무를 수행하기 위해기관포를 장비하고 두꺼운 장갑을 갖추었다.
장갑차,1950년대 말 서독 육군이 각종 지원차량과 보병전투차·정찰장갑차 등의 차체로 쓰기 위한 신형 장궤식(裝軌式) 장갑차를 계획하면서 개발이 시작되었다.
장갑차,전차·장갑차 등의 장갑차량을 파괴하기 위해 개발되었다.
장갑차,"또한 전쟁의 양상에서도 대규묘의 전략폭격, 함재기의 진보에 따른 항모(航母) 기동부대, 잠수함의 성능향상·전자무기의 발달에 의한 대규모 잠수함전과 대잠수함전, 전차·장갑차량 발달에 의한 항공기와 협동으로 기동 뇌격작전(機動雷擊作戰) 등의 특징을 보였다."
장갑차,"1990년 파리에서 채택된 유럽재래식무기감축협약은 화력과 방호력을 갖춘 전차, 병력수송과 중무장 전투기능을 갖춘 장갑차, 간접사격으로 목표물을 공격할 수 있는 화포, 전술기, 공격용헬리콥터, 주요 훈련기, 비무장훈련기, 비무장 수송헬리콥터, 교량설치 장갑차 등 재래식무기 사용을 제한하는 협정이다."
장갑차,"분대지원화기 외에장갑차량탑재용 M60E2,총신교환을 쉽게 할 수 있도록 개량하고 무게를 줄인 M60E3, 항공기 탑재용 M60C, 차량 탑재형 M60D 등의 모델이 있다."
장갑차,장갑차보다 기동성·공격력·경량화에 중점을 둔 전차로서 수륙 양용의 기동성을 가졌다.
장갑차,운용측면에서K-9자주포는 단독으로 운용되기보다 자주포에 신속하게 탄약을 공급할 수 있는K-10탄약장갑차와 함께 운용할 때 그 전력이 극대화된다.
장갑차,"제1차 세계대전이전의 야전포는 말[馬]이나 분해를 해서 인력으로 운반되었고, 제1차 세계대전 이후부터 차량이 견인하였으며, 오늘날은 차량 ·장갑차에 의해서 견인되거나 전차 차체에 탑재된 자주포(自走砲)로 되어 있다."
장갑차,VBL이라는 이름도 가벼운 장갑차량의 프랑스어'VehiculeBlindeLeger'에서 머리글자를 따온 것이다.
장갑차,"1980년대부터 각종 장륜식 장갑차를 개발한 고마쓰제작소는 1992년부터 새로운 팔륜구동 장갑차 개발을 시작해 1995년 말 양산 1호차를 생산하였는데, 육상자위대는 1996년 96식 장륜장갑차로 제식 채용하고, 전방에서 병력수송 임무에 투입하기 위해보병부대격인 육상자위대에 배치되었다."
장갑차,"제2차 세계대전후 영국 최초로 개발된 장궤식(裝軌式)장갑차로, 영국 외에 인도에도 수출되었다."
장갑차,독일의다임러벤츠가 룩스 정찰장갑차의 차대(車帶)를 개조해 개발한 육륜구동 병력수송장갑차(APC)다.
장갑차,1964년 서독 육군이 장륜식(裝輪式) 장갑차 요구안을 발표하면서 개발이 시작되어다임러벤츠가 독자 개발한 시제차가 1968년 4월 시험평가용으로 서독 육군에 인도되고 1973년 룩스(Luchs:살쾡이)로 제식 채용되었다.
장갑차,제2차 세계대전이 끝난 뒤독일이 처음 개발한 전천후 팔륜구동 정찰장갑차이다.
장갑차,"독일공수부대가 보유한 장궤식(裝軌式) 경장갑차로,수송기와 대형헬리콥터를 이용해 여러 대를 동시에 수송할 목적으로 개발되었다."
장갑차,특히 이중유압구조를 가진 새로운 개념의 완충장치를 채용함에 따라 장애물 통과능력이 다른 장륜 장갑차에 월등하다.
장갑차,수륙양용 성능을 확보하기 위해장갑두께를 얇게 설계했기 때문에 방어력은 보병전투차(IFV)보다 못한 병력수송장갑차(APC) 수준에 불과하다.
장갑차,"8개의 바퀴를 가진 대형 장갑차로,이탈리아육군이기갑부대와 함께 운용하기 위해 개발하였다."
장갑차,"1959년 중형 장륜(裝輪)장갑차량이라는 뜻의 시제차SKOT설계가 시작되어 시험을 위한 첫번째 시제차가 1961년 제작되고, 성능에 만족한 체코슬로바키아와 폴란드가 공동생산 계약을 체결하였다."
장갑차,1958년 개발하기 시작하여 1963년중국인민해방군(PLA)이 YW531 63식(式)장갑차로 제식 채용하였다.
장갑차,"알루미늄합금으로 차체를 제작한 최초의 장갑차량으로 차체 앞 왼쪽에 조종석, 오른쪽에 기관실, 조종석 뒤에 차장석을 배치하였다."
장갑차,독일육군이 보유한 장궤식(裝軌式) 전투차량인 마더보병전투차와 M113 병력수송장갑차를 지원하기 위해 개발되었다.
장갑차,"기관포를 25㎜로 교체한 병력수송 장갑차 개량형 Pbv302Mk2와 장갑지휘차 Stripbv3021, 전선관측차 Ebv3022, 포병관측차 Bplpbv3023 등이 개발되었다."
장갑차,Pbv302는 병력수송장갑차(APC:armored personel carrier)의스웨덴어 'Pansarbandvagn 302'의 줄임말이다.
장갑차,"험버 장갑차 시리즈는 대전 중에 5400대가 제작되었고,MK1~Mk4까지 각 모델이 개발되었다."
장갑차,"험버 장갑차는 대전 초기에 소수 생산된 가이 장갑차 의 후계 차량이라고 말할 수 있는데, 험버에 속하는 루트 그룹이 새롭게 제작된 섀시에 가이의 차체와 포탑을 조합하는 방식으로 제작되었다."
장갑차,영국은 제 2차 세계 대전에서 많은 장갑차를 개발하여 운용했는데 그 대표적인 차량이 대전 초기에서 말기까지 사용된 험버 장갑차 시리즈이다.
장갑차,러시아의 신형방공체계인 퉁구스카-M1 시스템을 채용한 대공장갑차량이다.
장갑차,1991년걸프전쟁에서 프랑스육군이 사용하면서 우수한 기동성을 가진 신뢰성 높은 장갑차임이 입증되었다.
장갑차,1979년핀란드육군이러시아에서 도입한BTR-60PB병력수송장갑차를 대체하기 위한 신형 장갑차량을 요구하면서 개발이 시작되었다.
장갑차,"대전차고폭탄은 탄환이 직접 장갑판을 관통하는 것이 아니라, 탄환이 장갑판에 착탄할 때 발생하는 고압·고열의 가스로 장갑판에 작은 구멍을 뚫게 하여, 그 구멍으로 고압가스와 금속입자를 불어넣어서 장갑 속의 인원을 살상하거나 장갑차의 내부를 파괴하도록 되어 있다."
장갑차,제2차 세계대전뒤 독일이 개발한전차·장갑차의 동축기관총과 차장용 기관총으로 장착되었을 뿐 아니라 소형군함과헬리콥터등에도 탑재되어 있다.
장갑차,"장갑차에는 수색과 경계용에 쓰이는 장갑차, 장갑인원 수송차, 기타의 특수목적 차량으로 나누며,자주포도 장갑차량의 일종으로 취급하는 경우가 있다."
장갑차,"외형은전차와 비슷하나, 전차가 적 전차 격파를 주목적으로 하는 데 비하여, 장갑차량은 정찰·경계·인원수송·지휘연락 등의 목적에 사용되며, 장갑과 화력에서는 전차에 미치지 못하나 기동력에 있어서는 우수하다."
장갑차,2000년 현재 스웨덴 육군이 병력수송 장갑차 540대와 계열차량 203대를 보유하고 있다.
장갑차,독일 육군의 제식이름은 TPz1(Transportpanzer 1:병력수송장갑차 1)이다.
장갑차,보병을 지원하고 먼 거리에서장갑차량을 파괴하기 위해 타이거2의 차체에 고정식포탑을 얹는 방식으로 개발되었다.
장갑차,4K4FA 병력수송장갑차(APC)의 차체 위에포탑을 얹는 방법으로 개발되었다.
장갑차,장궤식(裝軌式) 장갑차량인 60식(式)과 73식을 대체하기 위해 개발되었다.
장갑차,LAV는 Light Armored Vehicle(경장갑차량)의 약칭이다.
장갑차,스위스 모바크(Mowag)가 개발한 다용도 8륜(輪) 경장갑차이다.
장갑차,"외양은 미국의 M113, 일본의 60식 장갑차와 비슷하다."
장갑차,1930년대 초에 전선에서 전차를 운반하는 트레일러를 견인하는 용도로 개발된 차량이 94식 경장갑차이다.
장갑차,미육군은 주로 M63 대공 마운트와 M3 삼각대 위에 얹어 진지방어용 중기관총과 대공기관총으로 사용하였고전차·장갑차·트럭·지프 등에도 장착하였다.
장갑차,미군 병사들은 유효사거리가 길고 장갑차까지 격파할 수 있는 이 무기를 마 듀스(Ma Deuce)라는 애칭으로 불렀고 피프티(fifty) 또는 빅마마(big mama)라는 별명을 붙이기도 하였다.
